score,review,y
5,"잡에 가다가 우연히 들렀는데, 겨울에 팥빙수 파는 많지 않은 곳 중 하나. 그리고 팥과 생율을 넣은 빙수는 맛의 밸런스가 훌륭했음. ",1
5,,1
5,졸맛,1
2,처음엔 인기가 많았던거같은데 다시가보니 좀 썰렁 맛이 변한건지 인기가시든건지,0
2,진짜 개맛없어요 음료만 시키셈 무슨 케이크쪼마난게9800원인데 쓰레기맛 한적한건 좋아요,0
5,,1
1,이쁘긴이쁨 그게끝 더럽게 맛없음 특히 하트모양 느끼단맛만남 아인슈페너 진짜 진심으로 최소한의 성의를 담아 만들어주셨으면함 커피도 맛없고 크림이아니라 그냥 폼임,0
5,one of the best cafe in town I had so far! with rooftop for the ultimate vibe,1
2,,0
3,평범함 자리세 비쌀텐데 재방문 의사 무,0
3,,0
3,"루프탑이 인스타감성이고, 초코음료는 밍밍했어요.  디저트도 그냥 설탕맛입니다.",0
1,진짜 진짜 맛없어요. 6개 시켰는데 6개 다 맛없어서 놀라움. 아인슈페너가 진짜....,0
1,가격 상관없이 맛있으면 별 5개 주는데 겁나 비싸고 맛도없음ㅠㅠ 오직 인스타 사진용,0
5,편안한 의자를 찾아왔는데 타르트 맛집이에요. 포레스트 피스타치오 타르트 진짜 고소하고 맛있어요!,1
2,마가렛 유자들어간것 빼고는 맛이 ... 그냥 보통이여 ... ,0
3,"가격이 미쳤는데, 맛은.....조금 그래요",0
5,,1
2,불친절 + 매우 아담한 디저트 크기에 비해 매우 큼직한 가격.. 2층 쇼파석 간격이 너무 좁아서 테이블이랑 무릎사이 간격이 안 나옴.   음료는 괜찮은데 주변에 대체재가 없는 게 아니니 굳이 또 갈 마음은 없다.,0
4,케익 맛있고 음료도 괜찮아요~! 자리도 넓어요 근데 카페에 엔시티팬이 계신가봐요... 엔시티 노래만 계속 나와요...ㅋㅋㅋㅋㅋㅋ,1
3,"디저트가 굉장히 이쁨.. 이쁘기만함. 사진찍기용인가,,, 차라리 커피가 맛있게 느껴질정도",0
2,비주얼에 비해 맛은 별로,0
1,오픈전에 봤는데 마스크도 안쓰고 빵만지고 타르트 만들어요 찝찝해서 못가겠음,0
5,가격은 쪼금 비싸지만 디저트 맛집 인정...  내부가 넓고 분위기도 좋고 사장님도 친절하세요!,1
5,"진짜 강남 최애 디저트 카페!!! 사장님이신지 알바리신지 모르겠지만 직원분 최고로 친절하시고... 디저트는 사진 속 오른쪽 두개 케이크가 진짜 맛있었어용 하나는 피스타치오맛, 다른 하나는 우유맛이었는데 먹자마자 감탄 나왓습니다. 다른 케이크에 비해서 에끌레어는 그냥 그랬어요. 밀크티랑 녹차라떼 친구들꺼 한입씩 먹었는데 맛있어ㅆ어요!! 카페 루프탑도 사진찍기...",1
3,I real nice place to catch up with friends. There are three floors to the cafe. Friday and second floors have quite a few tabl s and chairs. The benches do have a few plug outlets. The third floor is ...,0
5,디저트맛집임 카페오레 맛없으면 사람아님,1
1,시그니쳐메뉴 중 젤 위에있는 블라썸라떼 나머지 시그니쳐메뉴들이 다 커피류라 당연히 카페라뗀지알고 시켰는데 걍 딸기우유네요 딸기라떼말고 편의점서 파는 딸기우유ㅋㅋ 6500원인데 참...ㅎㅎ...ㅎ...주문할때 논커피라고 한마디라도 해주시지 양은 많네요 근데 넘 650원 딸기우유맛이라 못먹겠음,0
5,디저트도 맛있고 인테리어도 예뻐요.  맛 변하지 않고 쭉 갔으면 좋겠어요.,1
1,2명이서 먹고 6만. 하급재료 맛도 드럽게 없었음요. 리뷰 쓰면 소고기 초밥 준다고 하니 걍 다 쓴듯,0
5,너무 맛있어용 !! ㅠㅠ 스시마이우 본점보다 깔끔해서 그점이 가장 좋았던거 같아요 ,1
5,오랜만에 강남와서 초밥먹고 싶어서 왔어요. 친구가 추천해서 왔는데 저희 다들만족스럽게 먹었네요. 최근에 저렴한 회전초밥집들 막상 가면 먹을거 없는데 여기는 접시하나하나 맛있었습니다. 제가 좋아하는 고기류 초밥도 많네요 ㅎㅎ ,1
5,스시도 신선하고 친절하세요!,1
5,불맛 굳굳♥︎ 너무 맛있는 스시집!! ,1
5,리뷰가 좋은데에는 이유가 다 있는 거 같아요 직원분들도 친절하시고 바로바로 만들어주셔서 맛있습니당 ~ 담에도 또 올듯 ~!!,1
4,,1
5,너무 맛있어요 ㅎㅎ 종류도 많고 신선해요! 다음에 재방문할게요 ㅎㅎ,1
5,드디어 인생초밥맛집 찾았어요  완전 신선하고 탱글탱글해서 먹다보니 접시가 키만큼 쌓여있네요 허허.. 앞으로 일마치고 자주 오겠습니당 !,1
5,스시마이우 초밥도 신선하고 넘 맛있어요~!,1
5,맛있어요♥️,1
5,스시마이우 최고~~!!,1
5,두번째방문! 싱싱하고 맛있어요 :),1
2,음.. 가성비 안좋았어요 싱싱하지도 않고 약간의 비린맛 나고 맛도 그렇게 있지 않고,0
5,초밥들 너무 알차고 맛있어요~ 혼밥하기 아주 좋습니다,1
5,맛있어요!! 신선하고 녹진한게 너무맛있습니다ㅠㅠ,1
5,가격대비 너무 맛나게 잘먹었습니다  가성비가 너무 좋아요 최고           ,1
4,맛있어요!!! 저렴하고 강추,1
5,맛있어요! 다음에 강남오면 또 올 거 같은 스시집이에요!,1
5,우연히 방문했는데 너무 맛있네요~!~! 또 방문해야겠어요 ㅎㅎㅎ,1
5,깔끔하고 너무 맛있어요!!,1
5,최애 묵은지 활어초밥 반하고 갑니다♡,1
1,,0
3,중저가 스시집. 엄청 맛있는 스시를 기대하고 가면 실망할 수 있다. 가벼운 지갑 상황에 스시가 고프다면 가볼만한 곳. 직접 주문하면 바로 만들어 준다. ,0
1,,0
1,"아이스크림 라떼를 시켰는데 아메리카노가 나왔고 제가 시킨 게 아니라고 하자 사과는 없으신 채로 원래 안 되는데,,,, 라고 하셨습니다. 주문을 잘못 받으셨으면 반품 후 재결재를 하셔야죠. 뭐 원래는 안되는 겁니까.   처음부터 머리 짧은 분이 주문을 잘못 받으셨는데 후속조치가 배째라는 식이네요. 제가 카페가서 아메리카노를 먹어본 적이 없어요. 쓴 걸 못 먹...",0
1,와이파이가 포스기용밖에 없다는 카페는 첨이네요 ,0
1,맛있는데 시끄러움..그리고 주말에 계신 여성 직원분 반말하시네요…,0
1,직원 싸가지 밥말아먹었네요 스콘이랑 집게 같이 가져가니까 집게는 스콘진열된 곳에 두는거였는지 자기 손가락 하나걸쳐서 한손으로 '저기다' 이한마디만 하네요 ㅋㅋ  진짜 살다살다 이렇게 싸가지없는 점원은 첨보네요 이사람은 요 자는 아예 붙이지를 못하나봐요ㅋㅋㅋ반말만 하는걸보니ㅋㅋㅋ 카드달라고 카드 한마디만 하고;; 이럴거면 왜 서비스업종을 하는지; 여기 자주갔...,0
4,,1
5,,1
4,"강남역근처에서 갈만한 커피숍 ㅂ브라더스가 사라져서.. 더 갈 곳이 없음 커피 맛있음 진해서 더 좋음 지하에 위치하고 어둑해서 여름에 가면, 뭔가 온도가 착- 한 톤 내려가는 느낌 동굴에서 커피랑 쿠키 먹는 기분임",1
1,쿠키를 주셨는데 냉동에서 바로 꺼내 조리해주셨는지 속이 차갑고 먹기 불편했어요.,0
5,"강남역은 무조건 무조건 겟썸가세요,,,  진짜 더티카푸치노랑 쿠키 찐맛집입니다 겟썸 최고오오오!!! (웨이팅은 좀 있어요!)",1
5,베이컨초코칩쿠키 때문에 5개 드립니다,1
3,조명이 어두운 느낌으로 분위기 있는 카페. 자리가 많지는 않아서  간단하게 얘기하고 일어날 때 가면 좋을 듯.,0
5,안없어졌어염,1
1,없어짐,0
5,,1
4,커피 맛있어요 근데 가격이 꽤 오른듯요?,1
5,쿠키 완전 맛있어요!!,1
4,"분위기도 좋고, 커피 향도 좋고 친구랑 폭풍수다~ 좋은시간 보냈네요.",1
4,강남역 카페치고 이정도면 준수하다,1
4,숨겨진 비밀 장소 같은 분위기,1
5,좋아하는카페 ,1
2,초코쿠키 먹어봤는데 다시 오고 싶지 않은정도의 맛...  친절하시고 조용해서 카페 분위기 자체는 괜찮아요. 6시 방문,0
4,쿠키가 너무 맛있는 쿠키 맛집 회사 근처라 퇴근후 쿠키 사러 굳이 다녀올 정도,1
5,쿠키 맛있고 음료도 가격대비 무난! 인테리어랑 분위기가 매우 취향이라 가끔 갈 거같다 근데 소리가 너무 울려서 시끄럽게 느껴지고 친구랑 둘이 조곤조곤 대화하다보면 잘 안들려서 목소리 높이게 됨ㅋㅋㅋ 여기서 3~4시간 수다떨었는데 나갈 때 목이 아팠음ㅎ,1
4,쿠키가 진심 존맛 겉바속촉 쿠키때문에 생각나서 자주오는 카페,1
2,엄청 울리고 가격저렴하다햇더니 커피가 참새눈물만함,0
5,대창덮밥 진짜 맛있네요 근데 제가 느끼한걸 잘먹는 편인데 고추 양파 김치랑 먹어도 느끼한걸 잡는데는 한계가있네요.. 대창을 숯불에 초벌하고 양념이랑 볶으면 좀 덜 느끼하게 먹을수 있지 않을까 생각해봅니다,1
5,,1
4,와우 맛잇음 또올꺼임,1
5,존맛,1
5,너무 맛있네용 하핳,1
5,맛있슴맛있슴 진짜 맛있슴ㅠㅠㅠ,1
5,오픈시간 맞춰서 안가면 바로 웨이팅 생겨서 미리 가야하는 ㅈㅁㅌㄱㄹ 맛집…!!,1
3,이렇게 대기가 긴 맛집인줄 모르고 갔다가 엄청 기다림 예써라는 어플로 대기 하던데 혹시 갈 예정이면 어플로 확인하는거 추천함 곱도리탕은 맛있지만 대창 때문에 느끼했던 기억... 나중에 덮밥 먹으러 다시 와보고 싶긴함 ☻,0
5,대창 땡기면 대창덮밥 진짜 겁나 실하다,1
4,대창이 정말 실했고 낮술하기에 좋은 장소 대창덮밥이 추천메뉴 술종류는 적다,1
4,대창덮밥 맛있게 잘 먹었습니다!,1
4,첫 입이 제일맛있는 대창덮밥 둘이가면 무조건 다른덮밥이랑 시켜서 나눠먹어야함 느끼해서 다는 못먹음 근데 맛있음,1
4,,1
2,,0
1,단짠의 정석. 진짜 정석으로 달고 짬. 질리는 맛.  사장님이랑 와이프로 추정되는 서빙해주신 분 매우 친절하셨음. 친절하신것은 인정!  골목안에 작게 했을때 이전하기 전에도 갔었고 그 이후에도 갔는데 갈수록 더 달고 더 짜져서 안간지 꽤 됐는데..  안가게 된 이유는 너무 달고 너무 짜져서지..ㅡㅡ,0
4,만족스러움! 맛있어용,1
1,곱창은 없고 대창만 들어있어서 느끼한데 양념은 너무 매워서 위에 탈이나 고생했습니다ㅠㅠ ,0
5,대창덮밥도 맛있고 곱도리탕도 맛나요 완전 소주각입니다.  자리가 쫍아서 테이블마다 가까운게 흠이지만 맛있어서 ㅋㅋ 상관없어유,1
5,완전 땡김!!소주안주에도 굿굿,1
4,가격대가 높지만 생각나는 자극적임,1
3,,0
5,대창 못드시면 삼낙덮밥 추천드려요 존맛탱구리,1
5,가격이 좀 있기는 해도 마싯쪙 ㅎ 대기만 좀 없었으면 좋겟다 ㅠ,1
1,처음 골목 안쪽에 오픈했을때 6개월간 손님 거의 없다가 갑자기 생활의 달인 출연. 추가로 여러 TV프로 출연하여 완전 자리잡은 집. 맛은 보통정도 였던걸로 기억해요. 뭔가 정직하지 않은것 같아서 지날때마다 별루인집.,0
5,곱도리탕 인생탕 짱짱,1
4,,1
5,강남2호점에 이어 1호점 방문  맵찔이님과 함께라 메뉴없는 0단계 주문 마라탕 약간 밍밍한데 맛있었어요 밥 무료제공이라 좋고요 그런데 상태는 안좋아요  지삼선은 맛난데 단독으로 먹기엔 너무나 간이 진한 요리 술이나 밥 필요합니다 ㅋㅋ  야채는 신선하고 깔끔해요,1
1,진짜 아무맛도 안나요......다른 지점은 맛있었는데 너무 아무맛도 안나서 어떻게든 먹어보려고 땅콩소스 넣고 해봤지만 안돼서 다 남겼어여..,0
4,제가 마라탕을 아주 좋아하는데 늘 맛있어요.,1
2,밍밍하고 마라탕맛 아니에요ㅠㅠ,0
5,"여기 마라탕 단골집 될것같아요!!! 소스도 세종류나 직접 가져다 먹을 수 있고, 공기밥도 무료에요! 그리고 4단계중에 3단계 매운맛 했는데 그렇게 맵지는 않아요 칼칼하고 개운해요! 두명이 갔는데 일행이 밥을 못먹는 상황이라 1인분만 먹었는데도 전혀 개의치 않아하셔서 다행이었어요 ㅜ 직원분들 친절하십니당!",1
4,특별하게 맛있진 않지만 먹을만 해요,1
4,마라탕2-목이좀더. 옥수수. 중간당면. 배추중사이즈. 팽이숙주많이. 겹두부좀더,1
4,꿔바로우 - 맛있음 마라탕 - 앵간!  ,1
2,왠만한 마라탕집 다녀봤지만 이집만큼 마라맛이 쌘 곳은 못봤어요. 순한맛이 맵지는 않은데  너무 혀가 아파서 다시는 안갈거같아요 ㅠㅠ,0
2,자주 갔는데 일주일에 3번갈때도 있었구요..ㅠ주변마라탕집보다 고소하고 맛있었어요  근데 최근 방문때 고기 소분하고 있으시던데 땅에 떨어진 고기를 그냥 주워서 비닐에 넣으시더군요  사장님이 후기를 확인하실지..,0
5,최고의 맛,1
4,,1
5,Omg 강남마라탕 맛집이라고 뜨는곳치고 재방문하고싶었던 곳이 없는데 내일또가려구용  홀이랑 계산해주시는 중국직원분 완전 친절쓰하구 주방이랑 홀 딱보면 하자없이 청결하고 셀프바에 깔끔하게 필요한거 딱 있구 재료깨끗하고 무엇보다 재료에 국물맛 안베어들고 허옇게 나오는마라탕 진짜 싫어하는데 푸주랑 분모자 흰목이버섯은 완전 푸욱 익어서 맛깔나고 옥수수면은 상대적으...,1
5,저 여기 거의 명예직원인데 여기는 쿠폰제같은거 없나여 너모 슬프네여...ㅜ 마라충전할때 갑니다,1
1,고수를 안넣었는데도 국물에서 고수맛이 너무...다른데보다 넘 심하네요  순한맛국물만 먹는데 혀가 아릴정도.. 이럴꺼면 고수 좋아하는사람들 한테만 알리고 파세요ㅡㅡ,0
5,아 진짜 맛있었어요 ,1
4,"특별하진 않지만 근처 마라탕 집보다 혀에 쫙 붙는 신맛? 매운 맛?이 좀 더 강렬했던 맛. 2단계 탕을 먹었는데 하나도 안 매운 맛. 육수가 깔끔.   다른 집들과 다른 속재료가 두 세가지 정도이고, 고기를 봉지에 담아놔서 좀 보고 고를 수 있다는 게 장점?  검색에서는 샹궈맛집이라니 담엔 샹궈도전!",1
5,"마라탕 덕후의 찐 맛집 강남에 있는 마라탕집 거의 다 가봤는데 여기가 제일 맛있음.  3단계는 무조건 속 뒤집어진다. 빈속에 먹었다가 위경련일어날뻔 꿔바로우는 시큼하니 뜨끈하고 쫄깃하다. 너무 맛있음.   밑에 리뷰 몇개봤는데..  감자, 연근은 거의 아삭하게 나온다고 보면 되고 냄비를 만들때마다 씻지 않는것 같기 때문에 가끔가다 재료가 빠지기도 추가되기도...",1
4,마라샹궈 5점 마라탕 3점 샹궈맛집 ㅇㅈ,1
4,여긴 마라샹궈 맛집임... 샹궈 개맛있는데 밥은 무료이나 밥의 질은 기대하면 안됨 탕은 좀 밍밍함..탕에서 날 실망시켜서 별하나 뺌 ㅠ  꿔바로우는 ㄱㅊ 소스 좀 시큼 바삭하고 먹을만했음,1
3,2단계 탕 맛있어요,0
4,매장청결해요 맛은... 제일매운맛도 그닥맵지않드라,1
4,1단계는 밍밍하고 3단계는 속쓰리다. 2단계가 딱 적당. 고수 팍팍 넣으면 더 맛있어짐,1
1,위생최악,0
4,가성비 좋습니다~ 주차가 안되는게 좀 아쉬워요^^,1
3,,0
5,마파두부밥 마시쩡,1
1,플레이팅부터 별로.... 깐풍새우 시켰는데 오래된거  전자레인지에 데운 맛,0
4,"탕수육, 짜장 맛있는집. 사람 많을 때 좀 시끄러움.",1
1,삼선간짜장 주문.  물기를 제대로 처리하지 않은 면발이 쫄깃함이라고는 전혀 없음.  물에 말아먹는 듯한 면발.  간짜장 소스는 정말 따로 볶은게 맞는지 의심스러울 정도로 일반 짜장소스랑 다를게 없을 정도로 떡지고 맛없는 소스. 또한 삼선이라는 말이 무색하게 오징어 조각 몇개가 전부.  더 심한것은 고기라고 들어있는 것이 미리 익혀놓은 것을 넣은건지 질겨서 ...,0
